playerID,inducted,weight,height,bats,throws,Sum of W,Sum of L,Sum of G,Average of ERA,Sum of GS,Sum of CG,Sum of SHO,Sum of SV,Sum of IPouts,Sum of ER,Sum of H,Sum of HR,Sum of BB,Sum of SO,Sum of BAOpp,Sum of IBB,Sum of WP,Sum of HBP,Sum of BK,Sum of BFP,Sum of GF,Sum of R,Sum of SH,Sum of SF,Sum of GIDP,GS_per_year,CG_per_year,SHO_per_year,SV_per_year,IPouts_per_year,ER_per_year,H_per_year,HR_per_year,BB_per_year,SO_per_year,BAOpp_per_year,IBB_per_year,WP_per_year,HBP_per_year,BK_per_year,BFP_per_year,GF_per_year,R_per_year,SH_per_year,SF_per_year,GIDP_per_year
sadowbo02,N,195.0,74.0,R,R,20,27,115,4.11,54,13,1,8,1319,189,416,41,130,257,1.04,17.0,9.0,16.0,1,1838.0,14.0,209,,,,18.0,4.333333333333333,0.3333333333333333,2.6666666666666665,439.6666666666667,63.0,138.66666666666666,13.666666666666666,43.333333333333336,85.66666666666667,0.3466666666666667,5.666666666666667,3.0,5.333333333333333,0.3333333333333333,612.6666666666666,4.666666666666667,69.66666666666667,,,
santijo02,N,185.0,74.0,R,R,34,29,163,5.75875,65,16,3,8,1668,231,518,56,200,404,2.24,7.0,15.0,11.0,2,2354.0,33.0,265,,,,9.285714285714286,2.2857142857142856,0.42857142857142855,1.1428571428571428,238.28571428571428,33.0,74.0,8.0,28.571428571428573,57.714285714285715,0.32,1.0,2.142857142857143,1.5714285714285714,0.2857142857142857,336.2857142857143,4.714285714285714,37.857142857142854,,,
schneda01,N,170.0,75.0,L,L,2,5,117,6.084,8,0,0,2,499,87,185,16,70,86,1.58,17.0,10.0,3.0,2,744.0,38.0,103,,,,1.3333333333333333,0.0,0.0,0.3333333333333333,83.16666666666667,14.5,30.833333333333332,2.6666666666666665,11.666666666666666,14.333333333333334,0.26333333333333336,2.8333333333333335,1.6666666666666667,0.5,0.3333333333333333,124.0,6.333333333333333,17.166666666666668,,,
scottdi02,N,185.0,74.0,R,L,0,0,12,9.605,0,0,0,2,49,15,27,8,4,7,0.75,0.0,0.0,0.0,0,79.0,5.0,16,,,,0.0,0.0,0.0,2.0,49.0,15.0,27.0,8.0,4.0,7.0,0.75,0.0,0.0,0.0,0.0,79.0,5.0,16.0,,,
seyfrgo01,N,185.0,72.0,R,R,0,1,5,0.615,1,0,0,0,29,1,13,0,3,1,0.74,1.0,1.0,0.0,0,44.0,0.0,2,,,,1.0,0.0,0.0,0.0,29.0,1.0,13.0,0.0,3.0,1.0,0.74,1.0,1.0,0.0,0.0,44.0,0.0,2.0,,,
siebldw01,N,184.0,74.0,R,R,4,3,48,3.668,8,2,0,1,352,45,97,15,44,71,1.23,3.0,2.0,2.0,0,487.0,12.0,53,,,,2.0,0.5,0.0,0.25,88.0,11.25,24.25,3.75,11.0,17.75,0.3075,0.75,0.5,0.5,0.0,121.75,3.0,13.25,,,
smithwi02,N,182.0,72.0,L,L,2,4,29,1.8525,3,0,0,2,183,21,60,7,24,39,0.71,3.0,3.0,1.0,1,258.0,10.0,26,,,,0.375,0.0,0.0,0.25,22.875,2.625,7.5,0.875,3.0,4.875,0.08875,0.375,0.375,0.125,0.125,32.25,1.25,3.25,,,
staneal01,N,190.0,71.0,L,L,0,0,11,4.73,0,0,0,0,40,7,10,1,12,5,0.21,2.0,1.0,0.0,0,61.0,4.0,7,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,,,
starrhe01,N,175.0,72.0,R,R,1,1,27,2.033333333,0,0,0,0,138,13,43,1,16,21,0.77,0.0,1.0,2.0,0,190.0,13.0,16,,,,0.0,0.0,0.0,0.0,69.0,6.5,21.5,0.5,8.0,10.5,0.385,0.0,0.5,1.0,0.0,95.0,6.5,8.0,,,
stephje01,N,185.0,74.0,L,R,8,19,67,6.978571429,33,3,0,1,715,151,265,21,145,184,2.39,6.0,19.0,6.0,1,1115.0,13.0,174,,,,4.714285714285714,0.42857142857142855,0.0,0.14285714285714285,102.14285714285714,21.571428571428573,37.857142857142854,3.0,20.714285714285715,26.285714285714285,0.34142857142857147,0.8571428571428571,2.7142857142857144,0.8571428571428571,0.14285714285714285,159.28571428571428,1.8571428571428572,24.857142857142858,,,
talbofr01,N,195.0,74.0,R,R,38,56,195,4.783636364,126,12,4,1,2561,391,844,96,334,449,2.86,31.0,22.0,27.0,3,3677.0,26.0,431,,,,18.0,1.7142857142857142,0.5714285714285714,0.14285714285714285,365.85714285714283,55.857142857142854,120.57142857142857,13.714285714285714,47.714285714285715,64.14285714285714,0.40857142857142853,4.428571428571429,3.142857142857143,3.857142857142857,0.42857142857142855,525.2857142857143,3.7142857142857144,61.57142857142857,,,
thiesda01,N,205.0,76.0,R,R,0,1,9,4.62,2,0,0,0,76,13,26,2,12,9,0.27,0.0,1.0,2.0,0,110.0,3.0,15,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,,
willhni01,N,190.0,74.0,L,L,6,12,58,5.005714286,29,3,1,1,546,92,195,27,75,118,1.87,5.0,10.0,2.0,7,795.0,12.0,104,,,,7.25,0.75,0.25,0.25,136.5,23.0,48.75,6.75,18.75,29.5,0.4675,1.25,2.5,0.5,1.75,198.75,3.0,26.0,,,
willida04,N,165.0,71.0,R,R,0,2,25,5.04,0,0,0,1,134,25,46,3,25,47,0.26,3.0,0.0,4.0,0,207.0,6.0,28,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,,,
willido02,N,218.0,77.0,R,R,0,0,3,10.38,0,0,0,0,13,5,8,1,6,2,0.38,0.0,1.0,0.0,0,27.0,0.0,5,,,,,,,,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,,inf,,,
yellela01,N,190.0,71.0,R,R,0,0,14,5.23,2,0,0,0,78,18,34,4,11,12,0.57,1.0,3.0,0.0,0,130.0,7.0,23,,,,2.0,0.0,0.0,0.0,78.0,18.0,34.0,4.0,11.0,12.0,0.57,1.0,3.0,0.0,0.0,130.0,7.0,23.0,,,
zachach02,N,200.0,74.0,L,R,10,29,108,4.981111111,40,1,1,2,964,163,344,22,122,184,2.45,13.0,18.0,11.0,1,1415.0,30.0,183,,,,4.0,0.1,0.1,0.2,96.4,16.3,34.4,2.2,12.2,18.4,0.24500000000000002,1.3,1.8,1.1,0.1,141.5,3.0,18.3,,,
bakenda01,N,168.0,70.0,R,R,0,0,2,6.0,0,0,0,0,9,2,9,1,1,0,0.47,0.0,0.0,0.0,0,20.0,2.0,6,,,,,,,,inf,inf,inf,inf,inf,,inf,,,,,inf,inf,inf,,,
benneda01,N,195.0,77.0,R,R,0,0,1,9.0,0,0,0,0,3,1,2,0,0,1,0.4,0.0,1.0,0.0,0,5.0,1.0,1,,,,,,,,inf,inf,inf,,,inf,inf,,inf,,,inf,inf,inf,,,
bertafr01,N,177.0,71.0,L,L,19,29,99,3.613333333,66,6,5,0,1239,176,399,42,214,280,2.15,8.0,35.0,10.0,1,1818.0,10.0,208,,,,11.0,1.0,0.8333333333333334,0.0,206.5,29.333333333333332,66.5,7.0,35.666666666666664,46.666666666666664,0.35833333333333334,1.3333333333333333,5.833333333333333,1.6666666666666667,0.16666666666666666,303.0,1.6666666666666667,34.666666666666664,,,
borkfr01,N,175.0,74.0,R,L,2,2,33,4.07,2,0,0,2,126,19,51,6,11,31,0.29,3.0,0.0,1.0,2,185.0,10.0,22,,,,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,,,
bosweda01,N,185.0,75.0,R,R,68,56,205,4.181111111,151,37,6,0,3196,417,858,110,481,882,2.04,16.0,44.0,34.0,0,4487.0,13.0,462,,,,21.571428571428573,5.285714285714286,0.8571428571428571,0.0,456.57142857142856,59.57142857142857,122.57142857142857,15.714285714285714,68.71428571428571,126.0,0.2914285714285714,2.2857142857142856,6.285714285714286,4.857142857142857,0.0,641.0,1.8571428571428572,66.0,,,
bradedo01,N,180.0,69.0,R,R,0,2,3,19.29,1,0,0,0,7,5,6,0,3,2,0.42,1.0,1.0,0.0,0,18.0,1.0,7,,,,inf,,,,inf,inf,inf,,inf,inf,inf,inf,inf,,,inf,inf,inf,,,
braunjo01,N,218.0,77.0,R,R,0,0,1,0.0,0,0,0,0,6,0,2,0,1,1,0.28,0.0,0.0,0.0,0,9.0,0.0,0,,,,,,,,inf,,inf,,inf,inf,inf,,,,,inf,,,,,
chartpe01,N,190.0,74.0,L,R,0,2,25,5.26,5,0,0,0,195,38,67,12,24,37,0.27,1.0,0.0,1.0,0,272.0,14.0,39,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,,,
connoed02,N,190.0,73.0,L,L,6,12,42,6.195,19,1,1,0,390,85,143,9,98,118,0.57,4.0,16.0,7.0,0,627.0,9.0,96,,,,6.333333333333333,0.3333333333333333,0.3333333333333333,0.0,130.0,28.333333333333332,47.666666666666664,3.0,32.666666666666664,39.333333333333336,0.18999999999999997,1.3333333333333333,5.333333333333333,2.3333333333333335,0.0,209.0,3.0,32.0,,,
craigpe01,N,220.0,77.0,L,R,0,3,6,20.42,4,0,0,0,54,23,28,2,13,3,1.23,3.0,1.0,0.0,0,93.0,0.0,26,,,,2.0,0.0,0.0,0.0,27.0,11.5,14.0,1.0,6.5,1.5,0.615,1.5,0.5,0.0,0.0,46.5,0.0,13.0,,,
dowlida01,N,181.0,74.0,R,L,1,0,2,1.0,1,1,0,0,30,2,12,0,0,3,0.67,0.0,0.0,0.0,0,42.0,1.0,2,,,,0.5,0.5,0.0,0.0,15.0,1.0,6.0,0.0,0.0,1.5,0.335,0.0,0.0,0.0,0.0,21.0,0.5,1.0,,,
eilerda01,N,188.0,71.0,R,R,8,6,81,5.916,0,0,0,3,370,61,146,14,29,52,1.59,13.0,1.0,7.0,0,541.0,37.0,68,,,,0.0,0.0,0.0,1.0,123.33333333333333,20.333333333333332,48.666666666666664,4.666666666666667,9.666666666666666,17.333333333333332,0.53,4.333333333333333,0.3333333333333333,2.3333333333333335,0.0,180.33333333333334,12.333333333333334,22.666666666666668,,,
esteldi01,N,170.0,74.0,B,L,1,2,12,3.495,7,0,0,0,159,19,51,3,31,29,0.5,1.0,1.0,1.0,1,241.0,1.0,21,,,,7.0,0.0,0.0,0.0,159.0,19.0,51.0,3.0,31.0,29.0,0.5,1.0,1.0,1.0,1.0,241.0,1.0,21.0,,,
fishefr01,N,180.0,73.0,L,L,0,0,1,108.0,0,0,0,0,1,4,2,0,2,1,0.66,0.0,0.0,0.0,0,5.0,0.0,4,,,,,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,,inf,,,
flavijo01,N,208.0,74.0,L,L,0,1,5,13.5,1,0,0,0,14,7,11,0,3,5,0.5,1.0,1.0,0.0,0,27.0,0.0,7,,,,inf,,,,inf,inf,inf,,inf,inf,inf,inf,inf,,,inf,,inf,,,
fosnoje01,N,195.0,76.0,R,L,3,4,36,7.705,0,0,0,2,172,36,46,10,33,44,0.49,2.0,3.0,1.0,0,256.0,15.0,42,,,,0.0,0.0,0.0,2.0,172.0,36.0,46.0,10.0,33.0,44.0,0.49,2.0,3.0,1.0,0.0,256.0,15.0,42.0,,,
gelnajo01,N,185.0,74.0,R,R,7,14,111,6.81,11,0,0,7,691,107,245,20,62,126,1.62,11.0,1.0,12.0,2,994.0,38.0,120,,,,1.5714285714285714,0.0,0.0,1.0,98.71428571428571,15.285714285714286,35.0,2.857142857142857,8.857142857142858,18.0,0.23142857142857146,1.5714285714285714,0.14285714285714285,1.7142857142857142,0.2857142857142857,142.0,5.428571428571429,17.142857142857142,,,
grayda01,N,190.0,73.0,R,R,0,0,9,9.0,1,0,0,0,39,13,18,3,20,17,0.32,0.0,4.0,0.0,0,77.0,6.0,20,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,,,
gregole01,N,180.0,73.0,L,L,0,0,11,3.5,0,0,0,0,54,7,23,3,5,8,0.33,2.0,1.0,0.0,0,76.0,7.0,8,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,,,
handrve01,N,185.0,74.0,L,R,0,2,34,5.16,2,0,0,1,183,36,53,14,40,36,0.47,1.0,6.0,3.0,0,267.0,12.0,36,,,,1.0,0.0,0.0,0.5,91.5,18.0,26.5,7.0,20.0,18.0,0.235,0.5,3.0,1.5,0.0,133.5,6.0,18.0,,,
hinslje01,N,165.0,71.0,R,R,0,2,11,5.91,2,0,0,0,61,16,27,0,11,14,0.62,0.0,1.0,0.0,0,99.0,3.0,19,,,,0.6666666666666666,0.0,0.0,0.0,20.333333333333332,5.333333333333333,9.0,0.0,3.6666666666666665,4.666666666666667,0.20666666666666667,0.0,0.3333333333333333,0.0,0.0,33.0,1.0,6.333333333333333,,,
jaeckja01,N,170.0,70.0,R,R,1,0,4,0.0,0,0,0,1,24,0,4,0,3,2,0.16,0.0,4.0,0.0,0,28.0,3.0,0,,,,,,,inf,inf,,inf,,inf,inf,inf,,inf,,,inf,inf,,,,
kelledi01,N,174.0,71.0,R,L,18,30,188,5.398571429,61,5,5,5,1559,196,453,39,215,369,1.64,26.0,17.0,14.0,1,2191.0,47.0,225,,,,8.714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,222.71428571428572,28.0,64.71428571428571,5.571428571428571,30.714285714285715,52.714285714285715,0.23428571428571426,3.7142857142857144,2.4285714285714284,2.0,0.14285714285714285,313.0,6.714285714285714,32.142857142857146,,,
kelleto01,N,190.0,72.0,R,R,20,22,104,3.241428571,45,9,1,0,1224,170,400,38,207,234,1.48,16.0,18.0,2.0,1,1770.0,16.0,198,,,,5.0,1.0,0.1111111111111111,0.0,136.0,18.88888888888889,44.44444444444444,4.222222222222222,23.0,26.0,0.16444444444444445,1.7777777777777777,2.0,0.2222222222222222,0.1111111111111111,196.66666666666666,1.7777777777777777,22.0,,,
kelsobi01,N,215.0,76.0,R,R,12,5,119,2.9075,2,1,1,12,603,70,171,16,93,162,0.93,16.0,11.0,9.0,2,853.0,41.0,76,,,,0.5,0.25,0.25,3.0,150.75,17.5,42.75,4.0,23.25,40.5,0.2325,4.0,2.75,2.25,0.5,213.25,10.25,19.0,,,
krollga01,N,220.0,78.0,R,R,6,7,71,3.906,13,1,0,1,478,75,147,18,91,138,1.19,0.0,6.0,7.0,7,719.0,25.0,84,,,,2.6,0.2,0.0,0.2,95.6,15.0,29.4,3.6,18.2,27.6,0.238,0.0,1.2,1.4,1.4,143.8,5.0,16.8,,,
leebo01,N,225.0,75.0,R,R,25,23,269,3.518333333,7,0,0,63,1478,148,402,31,196,315,1.39,35.0,12.0,5.0,2,2044.0,152.0,177,,,,1.75,0.0,0.0,15.75,369.5,37.0,100.5,7.75,49.0,78.75,0.3475,8.75,3.0,1.25,0.5,511.0,38.0,44.25,,,
lockero01,N,168.0,71.0,R,L,1,2,25,3.48,3,0,0,0,124,16,46,3,22,17,0.28,0.0,2.0,1.0,0,188.0,13.0,23,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,,
loundo01,N,185.0,74.0,R,L,1,1,2,2.08,2,1,1,0,39,3,13,0,3,3,0.25,0.0,0.0,0.0,0,55.0,0.0,4,,,,inf,inf,inf,,inf,inf,inf,,inf,inf,inf,,,,,inf,,inf,,,
mccoobi01,N,195.0,74.0,R,L,32,42,292,4.012857143,20,0,0,58,1585,211,465,31,272,471,1.67,38.0,37.0,19.0,1,2296.0,163.0,239,,,,3.3333333333333335,0.0,0.0,9.666666666666666,264.1666666666667,35.166666666666664,77.5,5.166666666666667,45.333333333333336,78.5,0.2783333333333333,6.333333333333333,6.166666666666667,3.1666666666666665,0.16666666666666666,382.6666666666667,27.166666666666668,39.833333333333336,,,
meyerbo01,N,185.0,74.0,R,L,2,12,38,4.692,18,3,0,0,388,63,132,12,80,92,1.37,0.0,5.0,3.0,0,582.0,6.0,72,,,,3.0,0.5,0.0,0.0,64.66666666666667,10.5,22.0,2.0,13.333333333333334,15.333333333333334,0.22833333333333336,0.0,0.8333333333333334,0.5,0.0,97.0,1.0,12.0,,,
mikkepe01,N,210.0,74.0,R,R,45,40,364,3.884545455,3,0,0,49,1960,245,576,59,250,436,2.71,52.0,26.0,30.0,1,2762.0,189.0,288,,,,0.375,0.0,0.0,6.125,245.0,30.625,72.0,7.375,31.25,54.5,0.33875,6.5,3.25,3.75,0.125,345.25,23.625,36.0,,,
millela01,N,195.0,72.0,L,L,5,14,48,5.586666667,20,1,0,0,436,76,162,10,57,93,0.82,4.0,7.0,3.0,1,653.0,10.0,83,,,,10.0,0.5,0.0,0.0,218.0,38.0,81.0,5.0,28.5,46.5,0.41,2.0,3.5,1.5,0.5,326.5,5.0,41.5,,,
murakma01,N,180.0,72.0,L,L,5,1,54,2.775,1,0,0,9,268,34,65,10,23,100,0.36,5.0,3.0,3.0,1,357.0,21.0,34,,,,1.0,0.0,0.0,9.0,268.0,34.0,65.0,10.0,23.0,100.0,0.36,5.0,3.0,3.0,1.0,357.0,21.0,34.0,,,
niesoch01,N,185.0,74.0,R,R,0,0,2,4.5,0,0,0,0,6,1,1,1,1,5,0.14,0.0,0.0,0.0,0,8.0,1.0,1,,,,,,,,inf,inf,inf,inf,inf,inf,inf,,,,,inf,inf,inf,,,
odombl01,N,178.0,72.0,R,R,84,85,295,5.239333333,229,40,15,1,4527,620,1362,103,788,857,4.02,40.0,92.0,36.0,3,6528.0,21.0,708,,,,19.083333333333332,3.3333333333333335,1.25,0.08333333333333333,377.25,51.666666666666664,113.5,8.583333333333334,65.66666666666667,71.41666666666667,0.33499999999999996,3.3333333333333335,7.666666666666667,3.0,0.25,544.0,1.75,59.0,,,
purdijo01,N,185.0,74.0,R,R,6,4,58,4.11,5,1,1,2,332,48,93,18,52,68,0.88,11.0,7.0,0.0,1,474.0,19.0,53,,,,1.0,0.2,0.2,0.4,66.4,9.6,18.6,3.6,10.4,13.6,0.176,2.2,1.4,0.0,0.2,94.8,3.8,10.6,,,
ribande01,N,165.0,71.0,R,R,24,29,149,4.885,56,13,2,9,1556,223,536,55,126,241,2.3,17.0,19.0,7.0,0,2177.0,33.0,245,,,,11.2,2.6,0.4,1.8,311.2,44.6,107.2,11.0,25.2,48.2,0.45999999999999996,3.4,3.8,1.4,0.0,435.4,6.6,49.0,,,
richago01,N,185.0,72.0,R,L,6,6,69,5.08,7,1,0,4,354,53,105,14,37,86,0.76,3.0,5.0,3.0,1,484.0,22.0,64,,,,3.5,0.5,0.0,2.0,177.0,26.5,52.5,7.0,18.5,43.0,0.38,1.5,2.5,1.5,0.5,242.0,11.0,32.0,,,
ritchja01,N,175.0,76.0,R,R,8,13,167,3.554,2,0,0,8,874,113,301,23,94,212,1.31,24.0,9.0,6.0,2,1258.0,58.0,132,,,,0.5,0.0,0.0,2.0,218.5,28.25,75.25,5.75,23.5,53.0,0.3275,6.0,2.25,1.5,0.5,314.5,14.5,33.0,,,
sandeke01,N,168.0,71.0,R,R,29,45,408,3.347857143,1,0,0,86,1970,217,564,49,258,360,3.41,67.0,9.0,17.0,4,2741.0,285.0,240,,,,0.08333333333333333,0.0,0.0,7.166666666666667,164.16666666666666,18.083333333333332,47.0,4.083333333333333,21.5,30.0,0.2841666666666667,5.583333333333333,0.75,1.4166666666666667,0.3333333333333333,228.41666666666666,23.75,20.0,,,
schurwa01,N,185.0,76.0,R,R,0,0,26,3.72,0,0,0,0,145,20,57,3,11,29,0.29,1.0,1.0,0.0,0,205.0,6.0,22,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,,,
sealejo01,N,155.0,70.0,L,L,1,0,8,7.8,0,0,0,0,39,8,13,2,6,8,0.67,0.0,0.0,0.0,0,58.0,0.0,8,,,,0.0,0.0,0.0,0.0,39.0,8.0,13.0,2.0,6.0,8.0,0.67,0.0,0.0,0.0,0.0,58.0,0.0,8.0,,,
slaugst01,N,165.0,71.0,R,R,2,4,20,5.75,6,1,0,0,155,33,64,8,32,32,0.3,6.0,3.0,0.0,0,247.0,3.0,35,,,,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,,,
spansbi01,N,195.0,75.0,L,L,2,3,29,6.89,7,0,0,0,196,50,75,9,44,55,0.3,1.0,6.0,3.0,0,301.0,4.0,51,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,,,
sparmjo01,N,190.0,73.0,R,R,52,52,183,4.394285714,142,31,10,0,2594,379,774,77,436,586,1.68,15.0,42.0,27.0,2,3755.0,18.0,423,,,,23.666666666666668,5.166666666666667,1.6666666666666667,0.0,432.3333333333333,63.166666666666664,129.0,12.833333333333334,72.66666666666667,97.66666666666667,0.27999999999999997,2.5,7.0,4.5,0.3333333333333333,625.8333333333334,3.0,70.5,,,
suklaed01,N,170.0,71.0,R,R,3,5,39,5.91,0,0,0,4,154,30,52,8,17,26,0.74,2.0,0.0,1.0,0,218.0,21.0,30,,,,0.0,0.0,0.0,2.0,77.0,15.0,26.0,4.0,8.5,13.0,0.37,1.0,0.0,0.5,0.0,109.0,10.5,15.0,,,
sutheda01,N,169.0,76.0,R,R,5,4,62,5.885,6,0,0,1,367,65,131,11,58,50,1.19,11.0,5.0,8.0,0,545.0,19.0,70,,,,1.5,0.0,0.0,0.25,91.75,16.25,32.75,2.75,14.5,12.5,0.2975,2.75,1.25,2.0,0.0,136.25,4.75,17.5,,,
umbacar01,N,180.0,73.0,R,R,1,2,23,3.17,4,0,0,0,147,17,51,1,22,30,0.58,3.0,3.0,2.0,0,217.0,9.0,20,,,,2.0,0.0,0.0,0.0,73.5,8.5,25.5,0.5,11.0,15.0,0.29,1.5,1.5,1.0,0.0,108.5,4.5,10.0,,,
vineyda01,N,195.0,75.0,R,R,2,5,19,4.17,6,1,0,0,162,25,57,5,27,50,0.27,2.0,2.0,0.0,0,239.0,1.0,34,,,,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,inf,inf,,,
wakefbi01,N,175.0,72.0,R,R,3,5,62,3.61,4,0,0,2,359,48,103,10,61,61,0.23,6.0,4.0,9.0,1,521.0,18.0,57,,,,inf,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,
whitbbi01,N,190.0,73.0,R,R,0,0,4,8.53,0,0,0,0,19,6,8,3,1,2,0.3,0.0,1.0,0.0,0,27.0,1.0,6,,,,,,,,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,,,
arlicdo01,N,185.0,74.0,L,L,0,1,8,9.375,1,0,0,0,30,9,16,0,5,1,0.69,0.0,1.0,1.0,0,51.0,1.0,11,,,,1.0,0.0,0.0,0.0,30.0,9.0,16.0,0.0,5.0,1.0,0.69,0.0,1.0,1.0,0.0,51.0,1.0,11.0,,,
austde01,N,180.0,71.0,R,R,0,1,15,5.715,0,0,0,2,51,11,18,1,8,14,0.51,3.0,0.0,0.0,0,77.0,8.0,11,,,,0.0,0.0,0.0,2.0,51.0,11.0,18.0,1.0,8.0,14.0,0.51,3.0,0.0,0.0,0.0,77.0,8.0,11.0,,,
barnoed01,N,195.0,74.0,R,R,0,0,6,2.54,0,0,0,0,22,2,7,0,8,8,0.56,0.0,0.0,0.0,0,35.0,2.0,2,,,,0.0,0.0,0.0,0.0,22.0,2.0,7.0,0.0,8.0,8.0,0.56,0.0,0.0,0.0,0.0,35.0,2.0,2.0,,,
beckri01,N,190.0,75.0,B,R,2,1,3,2.14,3,1,1,0,63,5,22,1,7,10,0.27,1.0,2.0,0.0,0,88.0,0.0,6,,,,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,,,
bethkji01,N,185.0,75.0,R,R,2,0,25,4.28,0,0,0,0,120,19,41,3,22,19,0.26,2.0,3.0,6.0,0,184.0,12.0,24,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,,,
blancgi01,N,205.0,77.0,L,L,3,5,28,4.34,9,0,0,0,176,29,47,4,48,35,0.46,1.0,8.0,5.0,0,262.0,12.0,36,,,,9.0,0.0,0.0,0.0,176.0,29.0,47.0,4.0,48.0,35.0,0.46,1.0,8.0,5.0,0.0,262.0,12.0,36.0,,,
bollogr01,N,183.0,76.0,R,R,0,1,18,3.07,1,0,0,0,89,11,19,5,12,20,0.41,1.0,0.0,3.0,0,120.0,7.0,13,,,,1.0,0.0,0.0,0.0,89.0,11.0,19.0,5.0,12.0,20.0,0.41,1.0,0.0,3.0,0.0,120.0,7.0,13.0,,,
brennji02,N,180.0,74.0,R,R,0,0,3,18.0,0,0,0,0,6,4,5,1,3,2,0.45,0.0,0.0,0.0,1,14.0,0.0,5,,,,,,,,inf,inf,inf,inf,inf,inf,inf,,,,inf,inf,,inf,,,
buschdo01,N,170.0,72.0,R,R,0,1,12,4.35,3,0,0,0,93,15,36,7,8,9,0.29,0.0,0.0,1.0,0,133.0,2.0,17,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,inf,,,
carpifr01,N,172.0,70.0,L,L,4,1,49,5.34,0,0,0,4,137,19,44,0,30,29,0.58,3.0,3.0,3.0,0,209.0,18.0,23,,,,0.0,0.0,0.0,4.0,137.0,19.0,44.0,0.0,30.0,29.0,0.58,3.0,3.0,3.0,0.0,209.0,18.0,23.0,,,
ciminpe01,N,195.0,74.0,R,R,5,8,86,2.1875,1,0,0,5,483,55,133,16,65,139,0.69,7.0,8.0,3.0,0,674.0,36.0,70,,,,0.3333333333333333,0.0,0.0,1.6666666666666667,161.0,18.333333333333332,44.333333333333336,5.333333333333333,21.666666666666668,46.333333333333336,0.22999999999999998,2.3333333333333335,2.6666666666666665,1.0,0.0,224.66666666666666,12.0,23.333333333333332,,,
colemjo05,N,175.0,75.0,R,R,142,135,484,3.421666667,340,94,18,7,7708,1055,2416,234,1003,1728,4.35,65.0,118.0,90.0,7,10948.0,70.0,1202,,,,24.285714285714285,6.714285714285714,1.2857142857142858,0.5,550.5714285714286,75.35714285714286,172.57142857142858,16.714285714285715,71.64285714285714,123.42857142857143,0.31071428571428567,4.642857142857143,8.428571428571429,6.428571428571429,0.5,782.0,5.0,85.85714285714286,,,
davidte01,N,192.0,72.0,R,L,11,7,114,4.652,1,0,0,5,586,80,189,21,54,124,1.37,8.0,4.0,3.0,0,813.0,42.0,88,,,,0.3333333333333333,0.0,0.0,1.6666666666666667,195.33333333333334,26.666666666666668,63.0,7.0,18.0,41.333333333333336,0.4566666666666667,2.6666666666666665,1.3333333333333333,1.0,0.0,271.0,14.0,29.333333333333332,,,
dennido01,N,190.0,74.0,R,R,6,5,79,3.635,1,0,0,8,344,47,120,11,33,54,0.53,21.0,2.0,2.0,0,486.0,27.0,53,,,,1.0,0.0,0.0,8.0,344.0,47.0,120.0,11.0,33.0,54.0,0.53,21.0,2.0,2.0,0.0,486.0,27.0,53.0,,,
gardnro01,N,176.0,73.0,R,L,14,18,109,4.724,42,4,0,2,993,160,345,35,133,193,2.89,7.0,13.0,4.0,0,1449.0,17.0,180,,,,5.25,0.5,0.0,0.25,124.125,20.0,43.125,4.375,16.625,24.125,0.36125,0.875,1.625,0.5,0.0,181.125,2.125,22.5,,,
hargast01,N,170.0,75.0,R,R,87,107,354,4.681428571,215,56,17,4,4896,711,1593,125,614,891,3.8,58.0,80.0,36.0,2,6984.0,42.0,810,,,,17.916666666666668,4.666666666666667,1.4166666666666667,0.3333333333333333,408.0,59.25,132.75,10.416666666666666,51.166666666666664,74.25,0.31666666666666665,4.833333333333333,6.666666666666667,3.0,0.16666666666666666,582.0,3.5,67.5,,,
